no_show_id,booking_id,fee_charged,recorded_at,created_at
1421,1421,452.68,2025-10-21 06:32:55.253175+00:00,2025-07-07 06:18:05.241920+00:00
1422,1422,436.52,2025-07-09 00:13:33.063690+00:00,2024-07-02 03:35:25.238752+00:00
1423,1423,1867.97,2024-05-13 06:34:47.282409+00:00,2025-06-29 08:17:42.884051+00:00
1424,1424,589.48,2024-07-10 11:37:26.423434+00:00,2024-07-25 04:15:28.119335+00:00
1425,1425,1485.68,2025-04-29 14:24:55.093236+00:00,2024-06-21 15:19:13.783386+00:00
1426,1426,1281.14,2024-06-06 00:59:36.194534+00:00,2025-06-13 21:40:43.685519+00:00
1427,1427,470.67,2024-04-12 10:33:58.456391+00:00,2026-01-13 10:34:04.911680+00:00
1428,1428,881.42,2025-04-03 04:40:00.740128+00:00,2024-11-29 20:39:55.982894+00:00
1429,1429,1545.09,2024-05-24 05:02:14.949853+00:00,2024-01-27 17:34:10.477680+00:00
1430,1430,1118.4,2025-07-25 04:57:52.796531+00:00,2025-03-17 04:24:43.254422+00:00
1431,1431,144.9,2025-08-17 23:38:04.566531+00:00,2025-05-31 03:59:29.466878+00:00
1432,1432,1291.6,2025-09-11 22:06:40.650880+00:00,2024-09-17 12:25:15.746692+00:00
1433,1433,1166.86,2025-12-14 19:32:49.447126+00:00,2025-07-08 18:45:38.513865+00:00
1434,1434,138.8,2025-12-16 12:54:12.284412+00:00,2025-06-01 23:10:00.191812+00:00
1435,1435,686.46,2024-08-23 04:42:48.262473+00:00,2025-01-13 13:32:46.100497+00:00
1436,1436,1465.95,2024-04-04 01:11:05.084223+00:00,2025-11-04 10:54:39.074739+00:00
1437,1437,938.29,2024-09-12 16:49:57.186129+00:00,2025-08-14 09:53:49.885301+00:00
1438,1438,1271.1,2025-06-07 11:30:27.997619+00:00,2024-07-21 12:47:05.083925+00:00
1439,1439,1312.94,2025-01-23 01:41:34.818108+00:00,2024-07-24 09:44:21.706351+00:00
1440,1440,604.77,2025-02-19 18:18:30.376513+00:00,2025-12-23 19:24:34.219160+00:00
1441,1441,538.05,2025-07-13 10:25:30.103963+00:00,2024-11-28 19:38:34.346208+00:00
1442,1442,478.69,2024-12-25 19:30:01.672048+00:00,2024-07-11 11:35:11.227174+00:00
1443,1443,158.7,2025-04-10 05:24:11.680736+00:00,2024-07-13 01:57:16.308104+00:00
1444,1444,1015.33,2026-01-15 07:21:00.886121+00:00,2024-06-30 05:03:28.758999+00:00
1445,1445,126.26,2024-11-24 11:56:18.642556+00:00,2024-04-05 16:56:09.194805+00:00
1446,1446,1195.19,2024-07-07 12:11:39.251540+00:00,2024-11-12 02:47:27.657751+00:00
1447,1447,1671.56,2025-07-11 21:26:09.868262+00:00,2025-06-09 20:55:16.595126+00:00
1448,1448,1329.42,2025-02-12 14:16:20.786621+00:00,2024-12-15 10:42:03.609968+00:00
1449,1449,96.4,2024-05-17 06:57:31.256926+00:00,2024-09-22 20:41:04.927411+00:00
1450,1450,1709.2,2024-09-30 01:28:13.364269+00:00,2025-08-12 00:24:30.117460+00:00
1451,1451,1898.52,2025-11-23 22:45:25.269939+00:00,2025-02-22 21:24:53.254598+00:00
1452,1452,77.4,2025-08-03 08:17:43.674336+00:00,2024-10-15 01:19:43.044149+00:00
1453,1453,874.05,2025-11-08 21:43:57.973973+00:00,2024-09-09 13:29:29.384567+00:00
1454,1454,229.01,2025-07-26 03:35:12.538193+00:00,2024-03-01 18:53:46.487890+00:00
1455,1455,420.99,2024-11-02 15:10:19.206291+00:00,2025-09-04 07:51:13.403032+00:00
1456,1456,1179.43,2025-03-27 02:35:06.176987+00:00,2024-04-24 15:22:37.640180+00:00
1457,1457,1626.49,2025-05-25 18:54:59.202735+00:00,2025-08-09 05:02:09.950486+00:00
1458,1458,1105.25,2025-02-05 05:20:39.170098+00:00,2025-07-14 07:05:27.685732+00:00
1459,1459,85.27,2024-11-25 04:23:59.451164+00:00,2024-02-02 21:04:10.546318+00:00
1460,1460,817.62,2025-04-03 09:52:40.620783+00:00,2026-01-05 04:21:38.674724+00:00
1461,1461,308.22,2025-07-11 17:59:45.436923+00:00,2024-02-28 12:06:34.400614+00:00
1462,1462,1986.72,2025-05-16 14:54:38.487007+00:00,2024-09-23 12:35:05.888455+00:00
1463,1463,400.12,2024-09-06 07:45:10.639406+00:00,2025-11-23 08:33:46.599700+00:00
1464,1464,318.82,2025-03-25 18:51:02.891976+00:00,2024-04-21 22:22:52.970898+00:00
1465,1465,1560.19,2025-09-21 11:21:27.820085+00:00,2025-05-30 10:09:43.492939+00:00
1466,1466,1155.49,2025-02-11 00:08:27.074493+00:00,2024-12-01 16:43:18.620754+00:00
1467,1467,1176.53,2025-09-21 21:41:06.219773+00:00,2024-05-05 18:29:12.821579+00:00
1468,1468,1670.77,2025-12-08 23:03:22.423381+00:00,2024-09-22 07:24:49.798678+00:00
1469,1469,1998.49,2024-07-07 16:35:32.560680+00:00,2024-11-26 14:34:42.408850+00:00
1470,1470,455.23,2024-07-26 12:35:09.162009+00:00,2024-10-19 09:39:55.643389+00:00
1471,1471,1326.34,2024-06-28 10:53:28.386477+00:00,2025-11-20 12:08:58.983638+00:00
1472,1472,659.6,2025-06-07 14:29:33.429076+00:00,2024-05-09 14:08:05.864195+00:00
1473,1473,289.42,2025-01-12 03:25:22.167665+00:00,2024-05-15 01:03:12.650745+00:00
1474,1474,1779.1,2025-01-23 19:31:28.422757+00:00,2025-07-19 17:22:15.785415+00:00
1475,1475,1671.32,2024-11-27 09:02:59.061389+00:00,2025-04-14 02:45:07.665421+00:00
1476,1476,634.07,2025-12-12 15:25:14.406897+00:00,2025-11-08 06:08:51.424688+00:00
1477,1477,1742.19,2024-10-06 21:59:30.197249+00:00,2024-11-06 16:21:52.311431+00:00
1478,1478,649.44,2024-09-13 13:48:50.280391+00:00,2025-10-27 04:16:30.972030+00:00
1479,1479,1694.54,2025-05-27 13:29:14.890365+00:00,2025-11-06 14:31:45.235795+00:00
1480,1480,1941.58,2024-02-03 18:53:57.382497+00:00,2024-05-06 10:44:21.809412+00:00
1481,1481,1265.1,2025-10-16 00:32:37.247106+00:00,2025-11-05 17:30:55.997902+00:00
1482,1482,891.77,2024-08-28 01:03:18.948631+00:00,2025-02-22 12:27:03.086895+00:00
1483,1483,347.41,2025-02-22 12:41:44.391254+00:00,2024-08-18 16:49:20.534226+00:00
1484,1484,468.54,2024-10-19 17:49:26.257623+00:00,2024-03-14 14:01:26.273943+00:00
1485,1485,800.36,2025-05-13 12:10:42.140882+00:00,2024-12-18 23:36:10.724830+00:00
1486,1486,351.5,2025-01-08 06:53:37.322871+00:00,2025-06-09 17:00:40.337625+00:00
1487,1487,963.42,2024-05-17 02:37:01.546844+00:00,2025-07-30 21:05:36.859186+00:00
1488,1488,466.34,2025-01-11 19:17:47.435780+00:00,2024-02-20 13:41:33.924551+00:00
1489,1489,48.56,2025-06-20 17:59:42.290125+00:00,2024-11-15 12:45:35.197898+00:00
1490,1490,125.1,2025-08-12 01:44:49.460132+00:00,2024-03-21 01:21:19.123476+00:00
1491,1491,1604.99,2024-07-19 02:14:19.718362+00:00,2026-01-05 14:02:42.593177+00:00
1492,1492,1550.43,2024-08-11 13:56:09.449274+00:00,2024-01-27 20:20:26.180059+00:00
1493,1493,439.63,2024-04-28 15:59:38.611051+00:00,2024-12-03 04:58:01.799498+00:00
1494,1494,1631.47,2024-02-14 13:50:28.549102+00:00,2024-02-16 09:17:32.681534+00:00
1495,1495,508.21,2025-01-23 23:18:56.944855+00:00,2025-08-15 19:58:16.442943+00:00
1496,1496,1612.43,2024-05-22 22:05:36.201439+00:00,2025-03-09 05:25:03.387812+00:00
1497,1497,1924.44,2025-02-03 19:46:51.810746+00:00,2025-03-09 21:58:55.863678+00:00
1498,1498,927.54,2025-09-02 22:12:53.251902+00:00,2024-07-08 03:33:52.649372+00:00
1499,1499,315.84,2025-02-02 20:49:12.312188+00:00,2025-10-28 04:53:10.474568+00:00
1500,1500,1965.9,2026-01-10 20:37:27.188170+00:00,2025-06-15 23:06:12.886194+00:00
1501,1501,1261.72,2025-05-07 06:59:52.103127+00:00,2025-01-13 02:10:16.876078+00:00
1502,1502,1639.1,2025-05-09 07:25:12.913847+00:00,2024-08-09 12:43:40.179226+00:00
1503,1503,399.38,2024-08-16 11:40:01.208396+00:00,2024-04-17 06:56:45.800953+00:00
1504,1504,848.1,2025-07-27 05:43:27.156202+00:00,2025-08-24 01:05:09.532194+00:00
1505,1505,912.84,2025-01-30 23:08:16.465199+00:00,2025-02-10 23:26:25.964832+00:00
1506,1506,1080.4,2025-07-21 09:51:14.738087+00:00,2024-05-22 17:14:34.261338+00:00
1507,1507,878.58,2025-08-10 18:17:09.864995+00:00,2025-09-05 13:08:33.522580+00:00
1508,1508,1624.98,2025-02-20 06:12:31.919075+00:00,2025-12-01 18:50:54.221580+00:00
1509,1509,1802.06,2025-06-02 09:23:40.361238+00:00,2025-01-13 21:33:56.643956+00:00
1510,1510,1188.61,2024-03-27 01:36:24.003425+00:00,2025-03-03 08:05:19.391151+00:00
1511,1511,1234.11,2024-04-22 14:19:06.908342+00:00,2024-10-04 06:51:30.756812+00:00
1512,1512,692.65,2025-09-28 21:37:43.110515+00:00,2025-09-27 07:25:31.330298+00:00
1513,1513,519.65,2025-09-27 15:28:54.436603+00:00,2025-03-01 12:16:02.836991+00:00
1514,1514,880.14,2024-07-07 05:08:54.108517+00:00,2025-12-28 01:57:40.114697+00:00
1515,1515,1996.76,2025-09-26 22:26:56.615966+00:00,2024-08-03 06:17:38.058576+00:00
1516,1516,1636.49,2025-09-18 07:45:57.035928+00:00,2024-04-13 06:31:07.411134+00:00
1517,1517,381.37,2025-04-17 19:51:11.106273+00:00,2024-03-17 22:13:46.631045+00:00
1518,1518,780.31,2025-05-11 23:53:57.424953+00:00,2024-12-19 18:37:19.185665+00:00
1519,1519,944.57,2024-11-07 04:28:13.111620+00:00,2025-06-04 01:33:15.003919+00:00
1520,1520,1168.13,2024-08-04 18:28:26.626457+00:00,2024-05-27 23:52:06.315339+00:00
1521,1521,761.49,2024-08-24 17:08:57.868985+00:00,2025-05-17 10:18:52.421413+00:00
1522,1522,931.03,2024-12-08 14:18:09.154160+00:00,2025-04-22 21:02:55.807574+00:00
1523,1523,566.39,2024-12-09 06:24:53.194856+00:00,2024-04-12 03:57:42.688072+00:00
1524,1524,1874.81,2025-09-27 09:10:10.275879+00:00,2026-01-17 15:05:42.365734+00:00
1525,1525,847.24,2025-08-05 08:06:31.615554+00:00,2024-03-25 10:04:20.315430+00:00
1526,1526,1447.31,2024-02-11 19:48:43.451074+00:00,2025-08-07 07:24:13.904692+00:00
1527,1527,1365.31,2025-11-20 14:04:24.891054+00:00,2024-07-27 05:15:15.017583+00:00
1528,1528,55.96,2025-07-15 11:29:37.273036+00:00,2024-05-06 18:25:52.932922+00:00
1529,1529,1304.78,2025-05-12 10:43:57.289525+00:00,2024-08-29 12:00:01.599158+00:00
1530,1530,844.0,2025-02-06 11:27:15.397254+00:00,2025-12-21 15:15:57.292676+00:00
1531,1531,353.38,2025-12-25 23:48:01.321677+00:00,2024-02-19 14:16:08.963876+00:00
1532,1532,815.9,2026-01-11 12:56:24.380672+00:00,2025-06-28 10:07:17.359678+00:00
1533,1533,1916.89,2025-01-12 22:11:38.206347+00:00,2025-10-10 17:42:13.112270+00:00
1534,1534,329.86,2025-08-25 23:59:23.314203+00:00,2024-06-10 00:58:04.919693+00:00
1535,1535,226.86,2024-12-04 19:47:22.069360+00:00,2024-12-16 10:52:27.172055+00:00
1536,1536,206.52,2025-11-27 06:00:46.035870+00:00,2025-11-29 21:10:22.844290+00:00
1537,1537,366.05,2025-04-30 05:02:43.886978+00:00,2025-06-08 22:24:23.018690+00:00
1538,1538,34.34,2024-10-09 12:24:41.613139+00:00,2024-07-20 18:48:21.492854+00:00
1539,1539,218.06,2024-02-16 11:40:57.942956+00:00,2025-08-12 02:03:29.874618+00:00
1540,1540,1369.08,2025-01-03 20:08:01.048215+00:00,2024-05-15 21:02:57.135245+00:00
1541,1541,1914.45,2025-03-25 10:41:36.688999+00:00,2024-08-24 14:36:41.364659+00:00
1542,1542,1768.98,2024-06-11 04:09:08.599036+00:00,2024-09-20 10:54:58.416788+00:00
1543,1543,592.79,2024-09-27 05:38:58.559575+00:00,2024-03-19 14:12:31.791163+00:00
1544,1544,28.41,2025-01-21 20:37:16.803787+00:00,2025-01-09 19:01:41.603326+00:00
1545,1545,298.68,2025-08-20 06:05:41.610066+00:00,2025-07-04 08:17:37.134509+00:00
1546,1546,1379.65,2025-04-22 06:39:30.078298+00:00,2025-02-21 20:11:09.963343+00:00
1547,1547,791.18,2024-01-28 00:22:03.336237+00:00,2024-09-01 05:33:06.951233+00:00
1548,1548,1666.37,2024-08-14 04:10:10.080451+00:00,2025-03-17 12:00:29.949248+00:00
1549,1549,1035.28,2025-11-20 05:26:09.693299+00:00,2024-11-19 09:09:53.428483+00:00
1550,1550,1351.43,2025-04-30 13:45:17.055743+00:00,2025-02-07 01:21:36.878510+00:00
1551,1551,1004.19,2024-09-06 02:02:21.643074+00:00,2025-09-08 20:13:23.805535+00:00
1552,1552,211.0,2025-07-20 03:04:41.358341+00:00,2024-12-16 05:42:38.439956+00:00
1553,1553,353.01,2024-11-30 12:23:03.136846+00:00,2024-07-06 18:49:45.205277+00:00
1554,1554,256.78,2025-10-14 07:20:46.389284+00:00,2024-03-20 22:30:07.973815+00:00
1555,1555,277.29,2025-09-24 09:42:35.338414+00:00,2025-05-10 05:06:41.440573+00:00
1556,1556,609.99,2024-12-27 19:06:05.283668+00:00,2025-12-16 12:19:17.052208+00:00
1557,1557,207.75,2024-11-17 03:01:47.867492+00:00,2024-10-13 03:34:15.900496+00:00
1558,1558,1510.35,2026-01-13 05:23:44.642542+00:00,2024-10-17 03:25:58.439325+00:00
1559,1559,93.52,2024-07-08 00:42:29.136261+00:00,2025-01-29 23:07:35.889374+00:00
1560,1560,1878.67,2025-08-14 04:34:48.397588+00:00,2025-12-28 16:09:45.225158+00:00
1561,1561,1134.25,2024-12-25 11:39:33.139611+00:00,2025-08-29 13:20:05.207252+00:00
1562,1562,1169.5,2024-10-19 00:17:00.274886+00:00,2024-10-07 08:52:34.775277+00:00
1563,1563,1551.91,2024-08-20 13:19:59.242947+00:00,2025-04-10 07:46:51.780750+00:00
1564,1564,1031.65,2025-06-16 18:08:55.773543+00:00,2024-10-13 18:47:40.420323+00:00
1565,1565,1012.78,2024-02-27 13:52:39.870659+00:00,2024-09-24 08:42:44.987931+00:00
1566,1566,604.69,2024-06-17 05:34:59.591503+00:00,2025-10-15 04:45:13.106176+00:00
1567,1567,878.15,2024-07-25 14:37:33.586849+00:00,2024-10-25 18:58:14.587530+00:00
1568,1568,1691.18,2024-07-15 17:09:41.221119+00:00,2024-09-13 19:52:24.919398+00:00
1569,1569,238.32,2024-09-26 04:51:22.616352+00:00,2025-08-10 22:10:47.808532+00:00
1570,1570,1121.73,2024-01-26 15:13:39.726659+00:00,2024-02-17 04:22:11.210160+00:00
1571,1571,1558.6,2025-09-29 03:30:50.864179+00:00,2025-05-05 22:22:57.968235+00:00
1572,1572,1770.98,2024-08-15 08:29:05.732779+00:00,2025-01-21 03:40:25.355495+00:00
1573,1573,1004.81,2025-05-31 12:49:34.757693+00:00,2024-06-25 04:25:03.654352+00:00
1574,1574,759.06,2024-06-03 13:36:53.560537+00:00,2025-03-24 13:47:40.620549+00:00
1575,1575,1841.36,2025-08-04 22:02:08.417464+00:00,2024-04-12 17:26:51.134139+00:00
1576,1576,1705.64,2025-07-13 06:02:34.786629+00:00,2025-04-11 18:43:57.480631+00:00
1577,1577,501.96,2025-10-31 13:36:31.189805+00:00,2025-01-23 17:49:56.958898+00:00
1578,1578,851.89,2025-03-26 15:49:03.549831+00:00,2024-05-24 01:55:32.178310+00:00
1579,1579,1528.88,2024-06-24 19:40:49.296443+00:00,2025-04-26 23:13:36.904238+00:00
1580,1580,690.44,2024-10-13 08:31:10.069425+00:00,2025-04-25 08:36:55.238476+00:00
1581,1581,65.22,2024-07-15 00:33:24.031941+00:00,2024-03-06 19:14:38.710788+00:00
1582,1582,1369.76,2025-08-12 16:59:37.441413+00:00,2025-03-14 16:17:18.953694+00:00
1583,1583,1241.19,2025-02-12 17:54:27.723485+00:00,2024-03-16 00:04:46.359752+00:00
1584,1584,128.13,2025-06-20 12:36:03.603706+00:00,2025-06-18 18:31:34.275180+00:00
1585,1585,1733.84,2025-02-07 17:13:55.636948+00:00,2025-07-19 14:38:08.323619+00:00
1586,1586,1276.82,2025-05-25 02:42:37.366681+00:00,2025-10-26 19:27:19.836181+00:00
1587,1587,1804.35,2025-10-07 19:36:22.844788+00:00,2025-06-01 03:21:52.250600+00:00
1588,1588,58.23,2024-12-27 21:31:54.179655+00:00,2025-02-11 13:42:55.764059+00:00
1589,1589,833.63,2025-07-22 20:34:36.621340+00:00,2025-07-24 23:59:50.511441+00:00
1590,1590,1147.16,2025-03-30 13:37:46.715228+00:00,2025-09-29 13:21:41.915448+00:00
1591,1591,1100.83,2024-11-12 08:05:34.093864+00:00,2025-05-13 12:40:37.407120+00:00
1592,1592,287.06,2024-11-17 07:08:09.019074+00:00,2024-08-30 10:17:15.690311+00:00
1593,1593,1187.19,2025-11-14 06:07:52.486825+00:00,2025-07-05 10:15:17.741776+00:00
1594,1594,1519.29,2024-06-05 15:55:09.279359+00:00,2024-09-12 07:04:15.558229+00:00
1595,1595,953.23,2024-05-12 03:12:21.723514+00:00,2024-02-23 07:28:37.681833+00:00
1596,1596,1987.77,2025-01-10 04:43:58.085168+00:00,2025-09-17 12:48:59.059887+00:00
1597,1597,510.24,2024-07-15 21:01:48.584441+00:00,2025-05-29 14:25:01.879193+00:00
1598,1598,1943.93,2024-03-07 17:11:08.383390+00:00,2025-10-14 10:30:18.925926+00:00
1599,1599,1134.59,2025-09-29 00:16:37.084142+00:00,2025-07-13 05:16:20.534606+00:00
1600,1600,383.14,2025-03-19 16:51:54.327403+00:00,2025-02-19 04:16:41.741828+00:00
1601,1601,1517.25,2025-05-26 14:37:31.326753+00:00,2025-03-11 06:58:11.472963+00:00
1602,1602,770.41,2024-04-10 02:18:36.197470+00:00,2024-12-13 13:15:19.629189+00:00
1603,1603,132.04,2024-12-30 15:20:46.736531+00:00,2024-04-19 17:59:56.008620+00:00
1604,1604,1007.59,2025-02-04 18:34:54.541072+00:00,2025-01-21 21:30:41.055238+00:00
1605,1605,1902.93,2025-06-20 16:04:23.619145+00:00,2025-02-14 00:22:37.846037+00:00
1606,1606,1905.47,2026-01-08 22:05:23.670280+00:00,2024-05-22 05:41:01.461852+00:00
1607,1607,1428.75,2024-09-30 17:25:48.385803+00:00,2026-01-03 16:30:15.154269+00:00
1608,1608,1217.0,2024-05-15 17:24:01.574272+00:00,2025-05-25 19:31:50.718893+00:00
1609,1609,1872.44,2025-02-24 02:38:37.551217+00:00,2025-06-21 23:45:28.347972+00:00
1610,1610,372.48,2025-03-01 11:27:03.519148+00:00,2024-05-23 04:29:24.629029+00:00
1611,1611,1680.58,2025-07-02 01:25:01.857856+00:00,2025-04-22 18:28:40.927078+00:00
1612,1612,1499.89,2024-02-13 14:53:36.803426+00:00,2024-05-26 16:09:54.673309+00:00
1613,1613,139.47,2025-11-22 17:12:22.404162+00:00,2025-05-16 19:13:02.676139+00:00
1614,1614,736.95,2024-01-29 02:23:29.795029+00:00,2025-02-26 03:38:01.077775+00:00
1615,1615,899.04,2024-06-22 12:24:10.747472+00:00,2024-04-01 09:00:38.724754+00:00
1616,1616,319.72,2024-07-20 10:58:03.022149+00:00,2024-05-03 10:39:39.757198+00:00
1617,1617,1649.83,2024-09-26 06:00:27.620595+00:00,2025-03-12 15:10:29.449247+00:00
1618,1618,1027.34,2026-01-01 19:13:21.678230+00:00,2025-01-26 17:39:49.734110+00:00
1619,1619,1511.19,2024-07-12 18:53:03.610235+00:00,2026-01-18 02:33:24.696127+00:00
1620,1620,1894.69,2025-08-05 04:33:18.119354+00:00,2024-04-03 22:59:51.956630+00:00
1621,1621,1650.95,2025-06-07 15:00:15.378238+00:00,2025-01-06 02:55:04.733720+00:00
1622,1622,1880.9,2024-06-25 12:39:55.656417+00:00,2024-01-23 20:09:42.700333+00:00
1623,1623,1635.76,2024-04-29 01:10:21.834315+00:00,2024-04-02 00:03:32.294792+00:00
1624,1624,593.25,2025-08-14 11:45:47.815929+00:00,2025-10-16 10:57:17.360317+00:00
1625,1625,1185.28,2024-10-16 01:44:47.540445+00:00,2024-11-02 16:57:14.101912+00:00
1626,1626,299.43,2025-12-08 17:17:19.644580+00:00,2025-06-26 03:12:31.550706+00:00
1627,1627,1395.82,2025-08-10 04:13:23.546624+00:00,2024-09-16 20:40:44.467858+00:00
1628,1628,1293.13,2025-12-23 15:47:03.672071+00:00,2025-04-23 15:44:03.767738+00:00
1629,1629,56.2,2024-07-21 05:32:24.188382+00:00,2024-10-19 06:18:06.838645+00:00
1630,1630,842.99,2025-06-14 04:50:18.738770+00:00,2025-04-08 08:36:37.807029+00:00
1631,1631,1452.46,2024-12-22 07:25:52.935695+00:00,2024-06-17 02:30:32.400286+00:00
1632,1632,1554.72,2024-01-27 05:46:58.848914+00:00,2025-07-30 01:30:14.201479+00:00
1633,1633,1862.5,2025-08-19 09:07:07.681824+00:00,2025-06-27 01:06:31.695627+00:00
1634,1634,20.86,2025-01-08 13:45:13.853168+00:00,2024-08-27 15:53:41.737372+00:00
1635,1635,329.7,2025-02-11 16:33:16.345982+00:00,2025-03-17 18:12:57.698499+00:00
1636,1636,1796.11,2025-01-24 15:07:56.776142+00:00,2024-08-17 09:45:15.909176+00:00
1637,1637,293.34,2024-11-18 03:49:14.208201+00:00,2025-03-29 01:51:11.806630+00:00
1638,1638,826.51,2024-04-08 11:54:01.022638+00:00,2024-09-02 22:25:00.734038+00:00
1639,1639,1965.49,2024-12-27 09:40:04.738319+00:00,2024-08-10 23:57:12.610408+00:00
1640,1640,74.52,2025-04-10 19:43:47.001173+00:00,2024-12-08 13:55:48.088974+00:00
1641,1641,1573.62,2024-04-27 02:12:57.549538+00:00,2025-12-28 11:52:14.463099+00:00
1642,1642,1611.02,2025-03-08 12:07:24.092355+00:00,2025-11-05 09:06:51.307253+00:00
1643,1643,1455.5,2025-11-24 05:35:36.442658+00:00,2024-10-13 04:13:29.591008+00:00
1644,1644,685.28,2024-10-22 18:53:33.214776+00:00,2024-05-03 03:21:23.603148+00:00
1645,1645,1152.38,2025-09-02 13:03:58.839905+00:00,2025-04-09 15:52:54.255451+00:00
1646,1646,782.92,2025-07-01 20:03:57.540690+00:00,2025-01-23 20:18:14.615895+00:00
1647,1647,439.5,2025-12-27 02:15:48.398167+00:00,2024-03-28 00:55:43.480247+00:00
1648,1648,1898.33,2025-10-09 19:24:10.964997+00:00,2025-09-29 13:14:51.166162+00:00
1649,1649,604.33,2025-07-16 15:03:44.866076+00:00,2024-05-07 03:57:25.349561+00:00
1650,1650,30.97,2025-11-15 03:01:24.406102+00:00,2024-06-07 19:31:18.891973+00:00
1651,1651,577.05,2025-07-15 07:38:46.723726+00:00,2024-10-08 16:49:40.477137+00:00
1652,1652,171.32,2024-04-13 05:16:26.669203+00:00,2025-03-31 14:40:29.060124+00:00
1653,1653,1309.1,2025-07-14 17:11:56.681790+00:00,2024-05-21 07:32:06.712639+00:00
1654,1654,325.7,2024-02-13 15:23:39.275605+00:00,2025-12-05 18:14:58.442509+00:00
1655,1655,724.37,2025-01-28 19:29:06.207343+00:00,2024-10-11 02:46:10.592026+00:00
1656,1656,196.93,2024-10-04 17:20:25.033017+00:00,2025-02-22 06:37:08.487847+00:00
1657,1657,1933.42,2024-03-21 18:24:23.676889+00:00,2025-10-31 11:03:03.032176+00:00
1658,1658,1572.77,2025-07-18 11:29:56.389858+00:00,2025-09-23 00:23:00.241256+00:00
1659,1659,156.07,2025-07-13 15:58:08.131218+00:00,2024-03-17 09:22:14.566916+00:00
1660,1660,1676.17,2025-09-08 01:30:26.168955+00:00,2024-05-09 07:04:17.665267+00:00
1661,1661,1359.55,2024-04-04 06:54:33.473373+00:00,2024-09-13 13:28:04.852158+00:00
1662,1662,1370.16,2025-07-09 05:34:58.677482+00:00,2024-08-29 22:46:51.981726+00:00
1663,1663,1732.21,2024-08-10 22:16:50.768084+00:00,2024-11-07 13:51:37.744143+00:00
1664,1664,886.1,2025-10-13 01:41:35.394946+00:00,2025-11-02 10:12:29.108687+00:00
1665,1665,154.42,2025-01-01 18:12:15.617187+00:00,2024-05-20 00:48:30.154712+00:00
1666,1666,618.52,2025-09-14 20:06:03.220814+00:00,2024-05-05 01:22:46.844161+00:00
1667,1667,1340.33,2024-02-28 16:59:28.759149+00:00,2025-06-24 19:37:18.107517+00:00
1668,1668,1421.23,2025-04-17 00:01:40.661255+00:00,2025-02-17 09:37:28.864320+00:00
1669,1669,1611.04,2026-01-17 14:51:32.953013+00:00,2025-07-18 12:03:44.892979+00:00
1670,1670,1975.13,2025-12-06 15:38:51.860440+00:00,2024-03-28 02:53:43.494183+00:00
1671,1671,233.23,2025-08-26 14:20:20.929886+00:00,2024-04-18 00:55:10.257697+00:00
1672,1672,1123.56,2024-08-03 11:27:27.530592+00:00,2025-10-02 15:40:24.094814+00:00
1673,1673,1250.12,2024-11-08 06:25:41.593220+00:00,2024-09-18 17:29:19.846771+00:00
1674,1674,1509.57,2024-09-23 14:40:21.825250+00:00,2025-12-28 19:28:27.944842+00:00
1675,1675,291.8,2024-12-11 23:17:34.572661+00:00,2025-02-14 01:01:27.594128+00:00
1676,1676,95.26,2025-10-20 01:55:51.931914+00:00,2025-04-16 15:38:29.694455+00:00
1677,1677,512.33,2024-09-25 11:16:14.408626+00:00,2025-07-19 16:44:35.431883+00:00
1678,1678,1713.94,2024-07-24 19:43:13.593079+00:00,2024-02-10 21:58:12.343707+00:00
1679,1679,1765.74,2025-08-27 10:41:30.597253+00:00,2024-03-09 20:28:03.159937+00:00
1680,1680,1817.52,2025-06-21 14:29:22.562202+00:00,2025-12-16 06:37:04.294431+00:00
1681,1681,1175.58,2025-09-29 11:00:03.495174+00:00,2025-09-02 15:02:18.692875+00:00
1682,1682,1157.29,2025-12-08 15:20:02.632155+00:00,2024-06-02 01:32:31.379343+00:00
1683,1683,1689.19,2025-04-04 20:33:29.324778+00:00,2025-01-13 01:05:09.942432+00:00
1684,1684,701.25,2024-02-29 11:50:05.932329+00:00,2025-04-10 20:09:07.148762+00:00
1685,1685,765.16,2024-07-09 20:41:06.720460+00:00,2025-09-22 18:51:44.310985+00:00
1686,1686,1089.5,2024-12-09 06:17:12.875700+00:00,2025-03-21 20:03:33.869030+00:00
1687,1687,621.28,2024-10-26 06:29:48.269719+00:00,2025-08-15 17:29:06.035078+00:00
1688,1688,54.8,2024-10-09 13:34:41.453092+00:00,2025-09-04 03:35:07.952736+00:00
1689,1689,188.35,2025-07-02 15:18:51.942104+00:00,2025-04-24 07:23:36.639099+00:00
1690,1690,1420.62,2024-03-08 12:34:13.672081+00:00,2025-05-19 21:23:04.590502+00:00
1691,1691,1249.42,2025-03-09 18:33:55.657051+00:00,2025-03-08 10:07:37.271014+00:00
1692,1692,598.7,2024-02-03 11:17:12.203667+00:00,2025-10-22 16:43:07.404876+00:00
1693,1693,1353.61,2024-03-23 05:40:10.548089+00:00,2024-03-10 00:28:30.391148+00:00
1694,1694,1209.03,2024-04-18 03:04:17.362000+00:00,2025-04-16 17:08:41.965303+00:00
1695,1695,1991.58,2024-03-19 10:00:38.325848+00:00,2024-07-22 14:15:18.433095+00:00
1696,1696,1746.84,2024-03-20 20:34:01.217023+00:00,2025-12-19 19:44:48.454391+00:00
