maintenance_ticket_id,room_id,assigned_employee_id,issue_description,severity,status,created_at,resolved_at
630,808,1365,Least else effort about window much animal team challenge realize necessary.,CRITICAL,CANCELLED,2024-08-11 20:50:07.742029+00:00,2025-01-20 03:11:10.201917+00:00
631,602,307,Participant fish series choice away thank stuff put nor admit way open term.,CRITICAL,CANCELLED,2025-05-20 19:45:09.070916+00:00,2024-03-07 01:04:55.061350+00:00
632,434,1734,Condition opportunity music care school carry position step would change system clear consider.,MEDIUM,CANCELLED,2024-03-28 00:43:22.515031+00:00,2025-10-04 22:38:59.966354+00:00
633,585,1764,Anything relate garden well unit century.,LOW,OPEN,2025-02-11 14:31:22.375139+00:00,2024-02-10 02:02:15.822675+00:00
634,383,105,Clear crime brother building artist affect base now reveal.,MEDIUM,OPEN,2024-12-14 12:01:23.922539+00:00,2025-09-12 20:51:35.019520+00:00
635,935,1441,Similar who phone anything team too difference raise into.,MEDIUM,OPEN,2024-05-19 05:58:55.833148+00:00,2025-05-28 13:01:44.848331+00:00
636,447,542,Chair you law take him item smile.,MEDIUM,DONE,2025-04-15 22:44:51.028514+00:00,2025-12-17 17:28:18.818814+00:00
637,894,470,Still will start build of mouth entire guess point song bank.,HIGH,IN_PROGRESS,2025-10-22 17:54:18.416952+00:00,2025-06-14 14:43:38.466225+00:00
638,745,776,Prepare Democrat chance garden cut night medical child Mrs.,HIGH,DONE,2025-11-16 23:50:33.872252+00:00,2025-09-02 00:22:43.427335+00:00
639,441,1984,Understand me clear upon skin artist law some wear tonight education we.,LOW,OPEN,2025-04-08 22:08:00.669042+00:00,2024-03-02 15:00:15.734493+00:00
640,30,650,Man her structure name recent various.,CRITICAL,DONE,2025-07-18 01:59:26.971586+00:00,2024-04-23 18:18:29.425200+00:00
641,429,1783,Career rock difference several lawyer about behind serve season detail.,LOW,DONE,2024-10-16 14:56:51.260361+00:00,2024-04-10 02:44:02.191510+00:00
642,303,255,Join alone our animal hear Republican.,MEDIUM,CANCELLED,2024-08-22 05:19:24.561663+00:00,2025-07-21 17:05:52.568739+00:00
643,274,352,Like finish style realize real modern western buy hope everyone.,HIGH,OPEN,2024-12-12 02:11:52.381408+00:00,2024-07-27 16:41:36.504396+00:00
644,459,507,Sign seek worry treatment owner property product record social least produce look six.,LOW,IN_PROGRESS,2025-11-03 02:42:18.162081+00:00,2024-12-01 13:15:20.394012+00:00
645,290,426,Itself shoulder democratic citizen book defense suggest either green upon purpose life.,LOW,IN_PROGRESS,2025-08-08 21:28:57.631684+00:00,2024-06-08 01:44:54.948630+00:00
646,290,62,Father process coach perform bad husband usually anything beyond take back degree decide.,CRITICAL,DONE,2025-04-15 00:10:38.381451+00:00,2025-03-13 08:45:10.200069+00:00
647,423,1696,Environment lay just staff assume lead husband old dog security west.,MEDIUM,CANCELLED,2026-01-18 04:38:01.361467+00:00,2024-10-18 06:27:04.343211+00:00
648,36,1608,Suddenly car they big place stock black happen fly debate off.,HIGH,CANCELLED,2025-12-26 21:20:07.672457+00:00,2026-01-12 18:25:40.632074+00:00
649,428,344,Reality drop reveal understand radio white participant minute.,MEDIUM,OPEN,2024-08-25 06:04:53.478826+00:00,2024-03-13 09:53:06.647374+00:00
650,10,1774,Style effort quality add kitchen really especially.,HIGH,DONE,2024-11-12 15:54:16.029793+00:00,2024-10-18 04:43:48.385082+00:00
651,595,1954,Play myself citizen daughter hit book and benefit individual order hair out run.,HIGH,IN_PROGRESS,2025-01-15 14:50:55.216740+00:00,2024-07-13 19:28:14.577204+00:00
652,849,1217,Likely provide recognize task resource who protect laugh three read now.,CRITICAL,IN_PROGRESS,2025-12-14 16:42:08.692818+00:00,2024-09-28 08:32:14.987258+00:00
653,241,420,End event consumer major no land.,HIGH,OPEN,2024-06-29 17:28:28.592535+00:00,2024-04-30 10:41:00.219474+00:00
654,387,1021,Close help life win certain happen.,LOW,OPEN,2024-06-14 04:10:52.915591+00:00,2024-03-21 15:28:58.696179+00:00
655,476,590,Either leg kitchen read interest Republican strategy born development spend.,MEDIUM,IN_PROGRESS,2024-08-29 10:03:49.373251+00:00,2025-10-04 04:06:25.030631+00:00
656,628,415,Wide low civil environmental today president property.,MEDIUM,CANCELLED,2025-03-13 19:12:19.198754+00:00,2025-07-05 10:41:23.806719+00:00
657,855,1450,Same join top maybe affect floor.,LOW,CANCELLED,2024-08-11 23:41:17.615928+00:00,2025-06-22 03:55:09.318211+00:00
658,682,1582,Although leader newspaper full receive wide term.,CRITICAL,IN_PROGRESS,2024-07-03 22:27:59.629308+00:00,2025-02-12 16:25:31.308204+00:00
659,732,1535,Its mouth work music wall strong audience safe son box able.,CRITICAL,DONE,2025-08-17 06:55:33.823845+00:00,2024-03-19 01:13:58.964974+00:00
660,573,126,Man wind eight treat break store sea.,LOW,OPEN,2024-12-19 15:17:16.564795+00:00,2024-10-15 11:34:02.907884+00:00
661,146,1580,Could too few ten federal yourself everybody dog fear.,LOW,DONE,2024-11-10 08:48:33.615173+00:00,2025-06-26 23:02:18.032868+00:00
662,454,319,Those experience must most training him phone ten general control.,CRITICAL,OPEN,2025-02-13 18:02:26.993320+00:00,2025-04-09 00:34:48.540535+00:00
663,624,99,Something positive maintain staff teach improve together million decade face its buy.,CRITICAL,CANCELLED,2025-08-05 08:38:16.734946+00:00,2025-11-23 22:02:30.955205+00:00
664,207,65,Hold yeah state result note story.,LOW,OPEN,2024-06-07 06:42:02.919538+00:00,2025-04-30 17:35:10.871042+00:00
665,931,1928,No east book want direction small center yourself these state statement she.,HIGH,DONE,2024-01-27 16:16:41.898487+00:00,2024-07-20 03:46:16.521486+00:00
666,18,66,Thought policy Republican plan institution exist possible little entire particularly wait.,LOW,DONE,2024-11-18 11:53:06.575219+00:00,2025-08-17 17:48:39.856070+00:00
667,941,1121,Note phone allow general campaign detail light firm three sure center drop forward.,HIGH,CANCELLED,2026-01-11 17:00:27.527917+00:00,2025-12-18 15:57:10.996564+00:00
668,926,72,Exactly business federal this various especially gas usually.,LOW,OPEN,2025-11-23 07:18:36.076756+00:00,2025-09-27 03:26:15.665967+00:00
669,816,1807,Whether million foreign few half charge game require always.,CRITICAL,OPEN,2024-05-28 15:36:11.453130+00:00,2025-12-21 07:54:27.319445+00:00
670,6,1459,Must modern off condition number technology avoid.,HIGH,OPEN,2025-07-27 08:49:46.858278+00:00,2024-07-30 23:21:05.966990+00:00
671,158,20,Room identify strong player believe yard view environmental anyone today contain.,LOW,CANCELLED,2025-04-26 22:05:33.548422+00:00,2024-06-06 21:06:15.340133+00:00
672,947,287,Anyone allow drug indeed likely catch yeah girl nature news resource and employee.,LOW,IN_PROGRESS,2025-12-23 02:59:56.680680+00:00,2025-08-13 14:46:36.415233+00:00
673,741,1655,Feel she decide politics opportunity black myself.,HIGH,DONE,2025-10-14 03:16:21.017189+00:00,2024-10-01 23:17:03.904639+00:00
674,628,1329,Still present eat figure know however pick understand huge form feel gas.,CRITICAL,CANCELLED,2024-05-18 01:20:21.284196+00:00,2025-10-03 07:11:43.546142+00:00
675,368,1215,Run travel Republican gas teacher former ten green establish but travel power.,CRITICAL,CANCELLED,2025-11-05 16:53:39.325810+00:00,2025-08-14 11:12:30.253523+00:00
676,553,1676,Memory challenge center charge although run half article success.,HIGH,DONE,2025-09-12 08:19:54.076739+00:00,2024-08-01 23:18:41.172687+00:00
677,562,967,Past bar piece effect smile school what operation home nearly door.,MEDIUM,CANCELLED,2025-05-26 01:15:05.434157+00:00,2025-07-17 06:23:25.330789+00:00
678,883,1085,Notice expect before morning eye lay bar.,HIGH,IN_PROGRESS,2024-10-16 18:24:38.895516+00:00,2024-04-26 23:01:24.808096+00:00
679,442,1697,Course care soon with while trouble everybody light.,MEDIUM,IN_PROGRESS,2025-07-29 10:55:06.662773+00:00,2024-03-23 06:32:44.238464+00:00
680,974,308,City sister purpose wish even consumer owner huge play note common night star.,MEDIUM,DONE,2024-10-14 23:35:51.495480+00:00,2025-07-15 21:50:32.084756+00:00
681,83,456,Machine reality live among best material along fine mother my.,MEDIUM,DONE,2025-02-05 20:46:36.138385+00:00,2025-03-31 18:04:25.715366+00:00
682,684,1937,Agency miss start born vote behavior describe tree business hear home television.,HIGH,DONE,2024-07-20 21:42:24.333824+00:00,2024-04-23 17:16:36.196907+00:00
683,20,1949,Enjoy condition almost cell physical already.,CRITICAL,OPEN,2025-08-17 23:19:52.585207+00:00,2024-02-29 04:19:48.334928+00:00
684,116,1156,Citizen plan which next option office discussion protect successful newspaper fall guess.,HIGH,IN_PROGRESS,2024-05-24 18:54:59.877829+00:00,2024-03-23 01:49:30.674924+00:00
685,5,1409,Detail gun through fear notice tough.,CRITICAL,OPEN,2024-06-22 22:17:45.096731+00:00,2025-09-17 01:55:02.629669+00:00
686,527,1995,Entire score meeting structure make PM my.,CRITICAL,DONE,2024-06-16 08:53:16.765043+00:00,2025-08-11 12:19:11.810607+00:00
687,851,1475,Arm future nation apply shoulder single full.,MEDIUM,IN_PROGRESS,2025-10-12 13:17:56.940338+00:00,2025-04-27 00:12:58.389605+00:00
688,865,135,Open investment figure forward avoid commercial there.,LOW,DONE,2024-11-01 14:08:25.142332+00:00,2025-10-25 03:22:27.339494+00:00
689,973,1427,Its study artist try level couple place assume.,LOW,IN_PROGRESS,2025-08-15 07:19:01.386540+00:00,2025-01-20 14:47:01.472044+00:00
690,935,242,Floor young seem stage book discover its nothing ground just life.,MEDIUM,OPEN,2025-09-30 21:01:25.973241+00:00,2025-09-20 00:08:22.964253+00:00
691,365,625,Development suffer voice business reach popular draw poor test.,HIGH,IN_PROGRESS,2025-10-20 10:52:00.046559+00:00,2025-04-11 15:50:44.365547+00:00
692,449,412,Beyond future hour country add reveal image visit kitchen modern yes organization offer year.,MEDIUM,IN_PROGRESS,2024-02-22 08:56:05.699564+00:00,2025-12-18 22:33:39.332056+00:00
693,110,1742,Special paper husband write ready try leave new condition.,LOW,OPEN,2024-12-12 23:39:20.897716+00:00,2026-01-21 23:25:10.790282+00:00
694,612,23,Take player guess action standard order study box keep.,CRITICAL,OPEN,2024-05-21 10:05:31.875688+00:00,2025-11-25 11:24:59.613019+00:00
695,93,171,Education recently you quickly eye join ground happen decide most teacher note inside.,MEDIUM,CANCELLED,2025-09-19 07:11:20.381748+00:00,2025-04-07 21:43:47.878352+00:00
696,895,427,Good population win least customer guess score crime sell arrive economic agree.,LOW,DONE,2025-03-04 00:36:23.866480+00:00,2025-04-15 19:18:54.237984+00:00
697,129,475,Popular live could describe writer difference office account.,HIGH,OPEN,2024-03-08 14:22:10.960340+00:00,2024-11-12 22:10:18.377170+00:00
698,861,1142,Wrong able develop safe different write fact reveal surface civil hotel decade but.,HIGH,DONE,2025-06-29 05:09:28.158449+00:00,2025-09-13 00:30:23.036636+00:00
699,725,1316,Them your however result consumer word.,CRITICAL,DONE,2024-09-17 01:45:04.741144+00:00,2024-10-21 18:42:16.880759+00:00
700,178,904,Force have against read which when condition easy rule commercial.,CRITICAL,IN_PROGRESS,2025-06-08 08:44:43.742592+00:00,2024-01-28 09:05:26.322310+00:00
701,775,1634,Consumer area above practice medical property for take.,CRITICAL,DONE,2024-08-04 21:17:40.584178+00:00,2025-03-11 01:11:13.428720+00:00
702,512,1541,Dinner lose continue sometimes tonight leg art.,HIGH,DONE,2025-04-15 02:04:36.724950+00:00,2025-01-07 11:59:06.088101+00:00
703,953,184,Threat listen officer speak station wrong.,LOW,DONE,2025-09-19 15:31:47.379858+00:00,2026-01-12 17:32:11.546159+00:00
704,5,1997,Part consumer expect mission it life able suggest believe big any.,MEDIUM,OPEN,2025-08-12 15:34:36.457016+00:00,2025-03-28 00:52:51.695231+00:00
705,606,1735,Quite look federal great executive expect prevent sister natural baby call support magazine.,LOW,DONE,2025-03-29 20:47:19.168457+00:00,2024-04-25 14:27:01.538138+00:00
706,781,348,Collection edge eye however pull edge this oil.,HIGH,IN_PROGRESS,2024-12-23 05:29:56.011970+00:00,2025-08-09 00:39:07.697037+00:00
707,250,1600,Something determine about lose rock beat short phone little large special news dog.,MEDIUM,IN_PROGRESS,2025-09-23 21:35:18.612053+00:00,2024-10-20 16:12:04.785130+00:00
708,36,430,Remain gas degree fight also meet.,MEDIUM,IN_PROGRESS,2026-01-13 18:42:21.927024+00:00,2024-07-07 17:55:28.609784+00:00
709,69,1808,Central plan drug and site PM.,MEDIUM,DONE,2025-01-30 02:27:43.848376+00:00,2025-02-22 08:16:56.753215+00:00
710,603,668,Sister physical couple become leg still.,MEDIUM,IN_PROGRESS,2025-10-12 23:06:52.120833+00:00,2025-11-15 17:26:18.633323+00:00
711,859,1620,Focus view young article nature reveal general market reason other company.,MEDIUM,CANCELLED,2024-07-08 07:01:58.011436+00:00,2025-07-24 13:55:00.377440+00:00
712,5,780,Single Congress prepare stay if community choice bar.,CRITICAL,OPEN,2025-01-07 09:45:21.706169+00:00,2025-06-01 23:49:07.368986+00:00
713,521,1254,Worker bill economy whatever fire however rather there lead arrive idea population lot.,MEDIUM,OPEN,2024-09-13 11:55:34.493322+00:00,2026-01-01 03:37:32.049010+00:00
714,104,1827,Marriage artist war former trouble too off away traditional.,LOW,IN_PROGRESS,2024-05-26 09:38:58.135793+00:00,2024-05-10 12:38:30.294305+00:00
715,663,225,Consumer management participant them month security.,CRITICAL,DONE,2025-06-01 22:24:23.755377+00:00,2025-07-18 23:07:36.308309+00:00
716,550,1516,Hit truth yourself activity present wonder soon expert experience us view degree officer.,CRITICAL,IN_PROGRESS,2024-10-07 12:20:30.068812+00:00,2024-03-17 00:05:37.898285+00:00
717,939,1712,Successful arrive voice society certain news customer garden hundred.,LOW,OPEN,2025-12-11 10:55:26.121057+00:00,2024-10-25 02:02:51.472794+00:00
718,246,250,Single role change benefit become computer relationship force nation much among worker.,CRITICAL,CANCELLED,2025-11-30 07:49:59.719175+00:00,2025-09-17 02:40:47.388432+00:00
719,470,1204,Exactly push majority across position whatever show behind imagine account ever work.,CRITICAL,OPEN,2024-01-31 10:09:52.751814+00:00,2024-10-24 18:22:16.350574+00:00
720,119,852,Learn sport fund statement father power practice history theory wonder significant understand.,MEDIUM,CANCELLED,2025-08-19 05:43:15.903472+00:00,2025-01-14 17:27:05.319792+00:00
721,271,1543,Sing however never poor choice discussion education popular enjoy grow.,LOW,CANCELLED,2025-06-15 01:03:27.038210+00:00,2025-04-27 08:45:50.859100+00:00
722,412,170,Want write road you red explain someone reveal development find house almost save.,CRITICAL,OPEN,2024-05-10 08:56:42.757215+00:00,2024-02-08 19:01:17.704604+00:00
723,880,1557,Represent explain but approach life when than source exactly win appear.,HIGH,IN_PROGRESS,2024-07-27 09:35:03.063160+00:00,2024-02-07 10:42:03.695516+00:00
724,343,1364,Away control exist picture responsibility blood yourself opportunity get think trouble.,CRITICAL,CANCELLED,2025-02-14 18:10:04.628230+00:00,2024-09-08 04:33:26.271696+00:00
725,974,231,Many example analysis moment center so.,CRITICAL,IN_PROGRESS,2024-12-08 15:18:00.236124+00:00,2025-06-05 21:56:35.423245+00:00
726,517,531,Member tax start computer policy along parent bit catch cultural probably place.,LOW,CANCELLED,2025-07-06 23:53:23.360628+00:00,2024-03-05 23:39:20.109639+00:00
727,480,1609,Somebody care future write run school at lot.,CRITICAL,OPEN,2024-09-28 15:53:38.920912+00:00,2025-10-23 17:38:39.865116+00:00
728,500,64,Travel huge believe network recent like.,MEDIUM,IN_PROGRESS,2024-05-26 05:29:11.193308+00:00,2024-10-08 05:46:38.024104+00:00
729,970,996,Difference day watch not mean but rate forget.,CRITICAL,DONE,2025-01-21 17:14:25.877800+00:00,2024-02-14 05:25:53.302590+00:00
730,79,1691,Floor certainly kitchen notice less myself kitchen.,CRITICAL,CANCELLED,2025-06-12 04:15:56.155147+00:00,2024-08-31 19:30:32.853490+00:00
731,522,831,Happy people situation capital doctor box about.,CRITICAL,OPEN,2026-01-14 21:35:10.348351+00:00,2025-06-13 15:33:14.939320+00:00
732,577,173,Play tell win rest perform arm bag own.,MEDIUM,CANCELLED,2024-07-13 01:00:25.184648+00:00,2025-11-02 06:37:24.924631+00:00
733,636,1432,Deep air learn deep rate best bag whose detail.,LOW,IN_PROGRESS,2024-04-15 03:17:32.064398+00:00,2025-04-30 12:34:57.691368+00:00
734,307,1105,Project establish prevent direction wrong upon.,HIGH,IN_PROGRESS,2025-10-23 16:01:26.396517+00:00,2025-12-27 23:58:56.772244+00:00
735,301,1309,Political woman point name hundred seem car there receive show experience skin.,CRITICAL,DONE,2025-08-23 20:28:26.960359+00:00,2025-12-02 13:50:24.489233+00:00
736,634,1479,Key range color table his wrong even happy book light color writer.,MEDIUM,OPEN,2025-11-22 08:18:06.437152+00:00,2025-09-28 22:32:09.468165+00:00
737,737,942,Without production pay kitchen management under.,CRITICAL,CANCELLED,2024-12-09 22:12:55.800802+00:00,2024-03-25 12:37:54.788421+00:00
738,504,1364,Affect already society hundred season notice better glass plant.,LOW,IN_PROGRESS,2025-09-15 18:46:27.773074+00:00,2024-12-04 22:40:03.785349+00:00
