refund_id,payment_id,refund_amount,refund_reason,refunded_at,created_at
1794,30287,1954.52,Wait deep half at despite go since main drug.,2024-06-22 06:09:23.620213+00:00,2024-04-04 22:47:23.975532+00:00
1795,31886,1394.61,Partner large tend eat he friend on mouth home per help.,2025-12-18 07:36:01.234170+00:00,2024-07-09 02:13:16.481572+00:00
1796,59356,1354.72,Cover bed management design join political toward system hair.,2024-06-20 15:39:15.365570+00:00,2025-07-15 07:51:24.124896+00:00
1797,36908,1520.62,Security term quite around goal fill American president minute act single.,2025-05-16 13:20:32.907161+00:00,2025-04-25 01:20:44.452743+00:00
1798,17738,1615.88,Next great stand player here eye site business should way.,2025-11-11 21:25:45.368606+00:00,2024-09-12 07:12:47.481291+00:00
1799,35392,626.7,Indeed leg ok interest maintain late produce imagine way number her.,2025-07-02 06:55:08.501386+00:00,2024-05-04 02:03:32.453768+00:00
1800,14343,1058.23,Music true drug expert believe eight gun century police skin.,2025-10-14 01:21:32.819354+00:00,2024-06-04 11:22:43.898317+00:00
1801,55297,1357.32,Alone hotel east figure sure figure open.,2025-01-02 10:59:05.319535+00:00,2025-03-18 23:23:28.269825+00:00
1802,49624,733.0,Guess produce hold analysis research course.,2024-12-06 00:08:29.329568+00:00,2024-09-26 05:05:04.256252+00:00
1803,42139,1385.97,On store defense system true in culture nature ever the television hear.,2025-04-29 22:39:11.867722+00:00,2025-08-14 04:22:58.910789+00:00
1804,54658,671.34,Company ability public state there weight why fact piece state system international social.,2024-11-02 19:36:18.455564+00:00,2025-02-04 22:23:42.631087+00:00
1805,36507,150.19,Mrs hard bill important quite hundred agency reach education site.,2025-03-03 03:45:40.621549+00:00,2024-02-19 23:52:34.566715+00:00
1806,51536,381.89,Sport theory central physical central only into state above soon glass.,2025-10-11 14:51:31.697983+00:00,2024-09-04 18:26:20.535836+00:00
1807,54752,316.79,Buy happy describe black any maintain.,2025-02-21 00:32:54.835257+00:00,2025-04-22 22:59:59.084159+00:00
1808,53419,232.27,Interest reason account financial whom this environmental staff which plan especially brother down.,2026-01-01 03:29:36.158523+00:00,2024-10-18 01:02:06.180535+00:00
1809,14498,820.24,Capital prepare him debate PM decide.,2025-02-07 11:33:16.053334+00:00,2025-04-05 10:00:21.894068+00:00
1810,41544,1506.44,Might paper then fast film behavior serve section.,2024-10-21 18:07:59.147944+00:00,2024-12-03 22:58:42.772823+00:00
1811,39675,921.4,Heavy once deep less yeah study fill.,2025-01-06 09:26:02.364177+00:00,2024-12-11 18:34:18.665673+00:00
1812,43020,236.65,South first pattern born require themselves.,2024-08-25 23:08:36.378605+00:00,2024-05-02 23:05:26.911596+00:00
1813,8541,468.57,Grow marriage develop resource them who push.,2025-12-28 06:05:10.598130+00:00,2025-11-13 14:41:49.741837+00:00
1814,17576,212.14,Factor back rest foreign consider probably billion pick candidate.,2025-02-20 05:06:31.818126+00:00,2025-03-15 02:26:17.386568+00:00
1815,1090,301.76,Lawyer contain model trip bank light program message great.,2025-03-21 18:33:38.793133+00:00,2025-03-06 05:52:04.935039+00:00
1816,25209,1587.81,Friend sense box drug nature smile.,2026-01-12 00:42:44.522650+00:00,2025-12-07 00:10:57.841371+00:00
1817,44608,832.16,Home happen by official head same official also name man consider source.,2025-07-06 15:37:14.632890+00:00,2024-09-10 09:08:29.457154+00:00
1818,12128,1498.99,Century win PM own east many.,2024-05-21 13:39:05.399339+00:00,2024-06-01 16:25:10.287912+00:00
1819,7341,1786.5,Although quite down whatever ability drug into talk standard myself through growth old.,2024-05-21 05:48:01.635643+00:00,2025-01-21 19:48:31.520442+00:00
1820,1572,563.89,They south along guy from benefit real establish radio.,2025-11-19 14:33:25.886376+00:00,2024-09-11 13:38:55.289931+00:00
1821,41384,1010.79,Audience reduce hundred computer rest whose happy ok size keep partner truth wide.,2024-01-31 11:27:32.442958+00:00,2025-10-16 03:44:42.084808+00:00
1822,24079,1126.37,Politics how heart home none camera everything.,2025-09-29 12:59:48.534007+00:00,2024-06-17 17:18:26.071769+00:00
1823,30396,155.38,Movie green herself throughout behind police little once food above participant.,2025-05-06 12:02:39.097365+00:00,2025-09-30 22:34:29.685038+00:00
1824,17027,811.22,City sign sort reveal administration or turn weight.,2025-01-14 09:30:17.353646+00:00,2024-12-14 16:32:38.954738+00:00
1825,15543,59.07,Public ever be majority work enter home in watch surface skill factor statement.,2025-11-19 23:32:37.837921+00:00,2025-01-09 18:55:50.862438+00:00
1826,50957,1427.41,Peace prove staff movement scientist music world edge.,2024-08-13 04:57:11.236886+00:00,2024-10-06 18:49:55.969247+00:00
1827,39451,1377.91,Child daughter in able throw reach customer relate enjoy.,2026-01-04 05:08:25.555694+00:00,2025-10-28 14:13:00.973446+00:00
1828,59122,1108.22,Not enter car outside day apply.,2024-12-30 14:44:39.447736+00:00,2024-09-17 04:48:11.524464+00:00
1829,4370,105.77,Wish TV debate nature attack seek institution executive.,2024-06-27 10:16:20.695995+00:00,2024-03-06 21:03:01.800618+00:00
1830,25932,989.64,Energy people result each yard mind back build.,2024-10-22 19:41:42.119842+00:00,2025-05-05 07:19:03.759095+00:00
1831,57346,493.84,Security see indicate magazine start mind charge might us property.,2024-10-27 19:41:00.129552+00:00,2025-09-24 04:26:20.443305+00:00
1832,5547,1801.14,Sit nearly prevent possible knowledge instead offer investment account within mean certain administration.,2024-07-11 13:08:06.394894+00:00,2025-12-12 20:23:08.981333+00:00
1833,21920,1850.71,Keep final soldier not as short term gun total.,2026-01-05 07:39:22.680170+00:00,2024-04-13 18:04:24.137584+00:00
1834,40650,1144.53,Rock manage car cost up reality difference fast.,2025-12-04 12:04:26.899374+00:00,2024-05-09 19:59:53.379662+00:00
1835,38914,686.29,Ten word later score different myself without.,2025-06-23 12:36:18.381800+00:00,2025-08-01 01:46:25.669479+00:00
1836,13880,1073.0,Standard rate experience nice information people kid song.,2026-01-20 05:11:30.628079+00:00,2025-08-22 14:38:16.084270+00:00
1837,15147,1445.49,Herself training artist away bring win.,2025-01-29 21:21:15.692796+00:00,2024-09-28 17:39:16.350454+00:00
1838,47163,1917.09,Require threat bank scientist center church.,2024-09-11 17:52:21.111962+00:00,2025-10-24 01:42:27.659163+00:00
1839,43605,1419.6,Close scene within response citizen avoid care them media three.,2025-11-16 15:52:04.597586+00:00,2024-09-10 11:31:23.831286+00:00
1840,10724,358.16,Rate majority traditional draw may police base over.,2024-03-15 22:11:26.382276+00:00,2025-01-16 00:07:07.311154+00:00
1841,41255,1608.61,Page order employee food direction media you child rock try.,2025-12-21 23:24:57.860813+00:00,2024-07-26 13:21:41.451159+00:00
1842,56833,1411.54,Pass language family poor structure do couple.,2025-03-30 12:44:20.599003+00:00,2024-03-14 06:43:35.967204+00:00
1843,52185,546.07,Than attorney general shoulder television say knowledge performance including support open sing billion fall.,2025-10-05 22:35:01.969257+00:00,2025-07-17 11:41:30.482207+00:00
1844,19506,1368.58,Lead close administration clearly member financial owner become sing wait.,2025-09-23 15:22:53.852026+00:00,2024-05-21 18:42:16.297183+00:00
1845,26059,1400.27,Light necessary those health thought war consider senior day expert agreement security tend.,2024-09-02 21:03:53.980648+00:00,2024-07-28 08:45:52.295023+00:00
1846,11357,97.17,Something former prove class tonight such easy take policy ever.,2025-08-22 18:50:35.955118+00:00,2024-03-25 02:46:36.594361+00:00
1847,35970,1795.7,Success dream form challenge trouble visit in body.,2024-06-07 23:21:15.378580+00:00,2024-02-28 12:26:19.922098+00:00
1848,43079,71.65,Traditional reach remain result charge much know finally.,2024-07-16 23:26:55.881588+00:00,2025-10-01 12:36:53.989700+00:00
1849,4633,1577.48,Force kitchen democratic bad interesting meet teach water.,2024-11-20 18:13:44.199773+00:00,2024-10-11 07:59:28.051449+00:00
1850,58998,1530.35,Executive eye face energy technology whether current grow activity strong available dog poor.,2025-09-14 03:39:33.817898+00:00,2024-02-18 21:09:35.013506+00:00
1851,46615,1524.91,Happy expert gas recent effort too television stand cold when.,2025-03-29 01:53:24.934131+00:00,2024-05-10 08:26:03.187605+00:00
1852,52342,1152.89,Meet then dinner nation culture worker response national.,2025-03-14 22:22:01.117440+00:00,2024-01-25 16:10:39.941132+00:00
1853,9822,1411.32,Quite pretty quite care media information.,2025-12-20 17:30:15.759027+00:00,2024-09-29 10:14:16.792731+00:00
1854,56485,50.19,Also model task follow always like international watch here institution reality task reason.,2025-11-15 21:37:01.078374+00:00,2024-03-11 21:49:20.250762+00:00
1855,18954,1652.73,Director skill red wind improve yet throw cover school.,2024-07-27 16:40:00.820152+00:00,2025-11-01 03:05:32.379951+00:00
1856,36371,1653.53,These design allow after anything seven thank dog both hair scene.,2025-09-28 20:47:54.493066+00:00,2024-02-17 11:10:53.586177+00:00
1857,25299,852.24,Why activity mean situation even theory especially sell physical.,2024-02-04 15:13:26.573085+00:00,2025-07-15 00:16:09.729151+00:00
1858,50895,292.26,Baby goal stand meeting skin article research try talk.,2025-09-18 19:57:00.976446+00:00,2024-12-22 09:32:53.763685+00:00
1859,42634,1281.87,Because point our method south charge son next drop citizen.,2026-01-10 01:21:07.539657+00:00,2024-08-20 07:51:14.857426+00:00
1860,58081,1656.74,Sound ball remain since and kid item character good.,2025-07-29 09:55:26.752154+00:00,2024-09-03 15:11:37.127817+00:00
1861,45390,752.48,East tough page yet might occur growth quickly dream yourself race thought.,2025-01-05 00:45:19.987239+00:00,2025-05-06 15:05:48.301963+00:00
1862,27340,812.05,Him hour less recognize officer trial trip voice mention.,2024-05-23 08:17:16.730561+00:00,2024-01-27 16:53:44.005777+00:00
1863,20293,1759.12,Hair million trouble hard pressure involve live fire place point law just.,2024-05-05 02:34:56.987734+00:00,2024-04-29 13:01:58.723688+00:00
1864,53378,947.55,Weight mind discuss dog get not campaign effort public artist.,2025-01-01 13:25:20.134309+00:00,2024-05-07 08:27:51.087304+00:00
1865,26218,1327.98,One minute after investment worker phone design tree finish live then area role.,2025-02-25 13:12:59.927830+00:00,2025-12-15 20:51:15.829988+00:00
1866,10279,397.35,Mind it capital describe town protect meet baby.,2025-10-10 23:56:24.669491+00:00,2024-01-31 07:18:28.516555+00:00
1867,47478,1189.94,Generation message president author cultural along social stock sit.,2025-11-25 11:01:57.373074+00:00,2024-11-01 05:10:07.397186+00:00
1868,28747,224.56,This keep family from name water just friend task.,2025-04-29 03:36:34.858215+00:00,2024-04-12 11:43:34.101227+00:00
1869,53913,909.02,Somebody little window specific model against door area when.,2025-09-02 23:43:32.941466+00:00,2024-03-09 00:28:28.312938+00:00
1870,36409,1109.8,Discuss entire fight onto try watch even local space vote free turn.,2024-02-25 04:12:35.927370+00:00,2025-03-18 22:48:34.163676+00:00
1871,14923,577.16,There community parent travel begin hard rate recent prepare word letter central.,2024-01-30 04:49:01.224852+00:00,2025-01-18 23:36:24.673856+00:00
1872,25112,330.17,Increase stand word bag story public.,2025-08-28 18:27:06.062290+00:00,2024-06-03 05:14:36.783504+00:00
1873,29283,1164.4,Especially director matter play truth Mr interest election happen reason day player stage.,2025-04-10 09:18:16.498952+00:00,2024-02-26 23:30:37.520114+00:00
1874,51283,1605.34,Popular term second work next perform interest director attorney sometimes under certain whole.,2025-11-16 22:57:37.835370+00:00,2024-09-25 09:22:40.304183+00:00
1875,17126,325.53,Stage wide yeah sometimes present employee page interest far herself.,2025-08-20 03:58:07.886437+00:00,2025-08-03 03:22:06.744504+00:00
1876,45499,767.56,Traditional rule step method media go strategy.,2025-07-10 02:40:45.786496+00:00,2024-05-28 21:54:03.918934+00:00
1877,1044,524.36,Region democratic service keep successful fund throughout discussion may know better pay.,2024-06-14 19:14:37.966353+00:00,2024-05-30 10:12:09.847983+00:00
1878,54613,1554.97,Community building century upon music woman quickly civil effort however.,2025-06-25 13:16:47.179312+00:00,2024-09-02 23:04:31.808602+00:00
1879,36047,1794.19,Finally bill boy change out most raise run.,2025-10-15 20:48:14.862372+00:00,2024-04-12 21:56:16.876823+00:00
1880,8904,1684.88,Cup stay always sister there job father plant opportunity action generation food.,2025-03-12 09:29:02.056478+00:00,2025-09-02 14:43:43.877337+00:00
1881,41843,845.3,Red heart material military compare perform live their first meet past.,2024-02-26 12:08:46.255982+00:00,2024-07-23 21:04:40.699671+00:00
1882,51991,584.49,Help city none agree authority trip face consider.,2025-05-03 18:32:14.710314+00:00,2024-05-23 18:16:49.091001+00:00
1883,27395,443.55,Call significant traditional history meet wrong.,2024-07-14 10:38:05.439478+00:00,2024-04-25 00:48:14.969954+00:00
1884,8397,477.24,Point identify management parent describe boy particular face.,2025-06-21 13:45:18.252000+00:00,2024-11-12 03:13:11.986051+00:00
1885,37527,408.79,Role name bill receive understand situation truth million perhaps over.,2025-12-15 19:50:13.103851+00:00,2024-09-02 13:36:25.137757+00:00
1886,16654,847.33,Theory other drug family order growth letter office father allow majority.,2025-02-16 19:04:25.689221+00:00,2024-10-20 04:48:07.630596+00:00
1887,43605,817.65,Season building its life family college produce us.,2024-06-08 21:10:51.273526+00:00,2024-02-15 17:21:11.973372+00:00
1888,34249,20.95,More south perhaps wife produce produce program everybody your base central institution race.,2024-12-11 08:01:22.729888+00:00,2025-08-20 05:59:04.330679+00:00
1889,56780,582.42,Individual create speak reason camera old hair true finally suggest.,2025-11-10 21:02:29.922570+00:00,2024-03-28 00:12:19.332201+00:00
1890,59824,459.46,Bit increase office media usually development friend seek must time yet seven.,2025-05-10 05:51:59.526190+00:00,2025-03-15 23:19:51.540322+00:00
1891,52883,1520.39,Compare defense choice when case six may.,2024-02-25 20:14:09.303559+00:00,2025-05-23 01:06:57.246348+00:00
1892,47297,82.34,Machine everything himself science else dream behind.,2024-07-07 13:05:36.359427+00:00,2024-12-28 01:33:54.553327+00:00
1893,5762,251.15,Push old so reach teach none each thought grow upon question stock.,2025-11-09 02:10:10.290092+00:00,2025-08-27 00:20:48.179738+00:00
1894,26721,1963.05,See population increase suggest outside person plant list subject pressure.,2024-07-09 19:23:23.542979+00:00,2025-06-05 21:38:34.426100+00:00
1895,13380,587.21,In send entire hope executive adult enjoy range have traditional.,2024-04-30 05:45:49.313727+00:00,2024-11-12 18:01:01.344588+00:00
1896,48762,263.23,Black inside those garden president age we do main either strong.,2024-03-29 17:19:11.895897+00:00,2024-10-08 17:17:52.531639+00:00
