maintenance_ticket_id,room_id,assigned_employee_id,issue_description,severity,status,created_at,resolved_at
711,618,839,Where baby five budget minute move long season professional program bar sure.,HIGH,OPEN,2024-02-03 05:25:01+00:00,2025-10-28 14:22:48+00:00
712,358,313,Attention hit range close but daughter drug.,MEDIUM,CANCELLED,2025-05-04 20:51:02+00:00,2024-06-13 07:00:56+00:00
713,680,972,Understand raise big on even quickly give test different never surface.,LOW,IN_PROGRESS,2024-12-25 00:15:03+00:00,2025-03-07 06:59:06+00:00
714,558,813,Now chance whose attorney blue central.,HIGH,DONE,2024-10-23 00:19:20+00:00,2024-09-04 13:49:32+00:00
715,724,1535,Career eat investment such Democrat land.,LOW,IN_PROGRESS,2025-02-23 08:35:46+00:00,2025-07-31 18:20:45+00:00
716,911,1240,Be to board manager one someone.,CRITICAL,DONE,2024-10-22 11:29:21+00:00,2024-08-29 20:18:26+00:00
717,210,1175,Every hair above citizen available sing forget eye through.,HIGH,CANCELLED,2024-04-14 12:41:48+00:00,2025-09-18 21:32:25+00:00
718,374,419,Whether thousand series know in defense sure fund student cold how city unit.,HIGH,OPEN,2024-05-08 04:36:47+00:00,2024-10-09 15:21:52+00:00
719,891,712,Nature school performance camera identify approach issue.,CRITICAL,DONE,2024-12-22 03:19:25+00:00,2025-06-07 11:07:22+00:00
720,133,822,Mr prove southern special free around local theory reveal believe health crime relationship subject.,CRITICAL,DONE,2024-06-29 12:54:13+00:00,2024-03-07 02:46:40+00:00
721,135,1831,Arrive subject add southern itself race know piece could any body budget animal indeed.,CRITICAL,CANCELLED,2025-12-08 14:46:22+00:00,2025-05-04 22:34:53+00:00
722,308,1369,Join himself goal set prove interview officer guess similar care son year.,CRITICAL,OPEN,2025-06-16 09:35:31+00:00,2025-06-20 23:15:13+00:00
723,275,106,Area two Republican four station price customer someone.,LOW,OPEN,2024-07-21 15:22:29+00:00,2025-12-31 05:12:59+00:00
724,729,1587,Idea light nearly stop region report security instead.,MEDIUM,DONE,2024-05-24 16:44:47+00:00,2025-12-07 23:57:20+00:00
725,84,784,Chair image reach way thought face professional wish throw rate new truth eye.,MEDIUM,IN_PROGRESS,2025-07-01 02:52:40+00:00,2025-11-28 08:54:59+00:00
726,686,992,Energy best see natural yourself range end measure.,LOW,DONE,2024-02-26 00:36:27+00:00,2025-09-01 17:47:01+00:00
727,918,256,Deal seat similar fish over it near red test majority other.,MEDIUM,CANCELLED,2024-09-03 06:47:19+00:00,2024-03-04 02:01:45+00:00
728,154,1147,Everything record practice money half marriage.,CRITICAL,OPEN,2025-09-01 11:57:26+00:00,2024-09-15 18:04:45+00:00
729,363,259,Sea animal several heavy hundred physical decide return hold clear.,HIGH,CANCELLED,2024-04-27 19:42:18+00:00,2024-06-09 08:11:20+00:00
730,251,980,During public some free bank above true public ask heavy station often check.,LOW,CANCELLED,2024-04-28 10:33:42+00:00,2024-12-09 20:17:16+00:00
731,612,1510,Agent vote daughter particularly past black position play special all.,HIGH,DONE,2024-04-25 11:23:09+00:00,2024-06-04 02:58:35+00:00
732,396,1954,Treatment section school me beautiful value.,CRITICAL,CANCELLED,2024-11-18 21:59:50+00:00,2024-06-05 01:13:02+00:00
733,699,1663,Response government capital difficult show cell its medical look between science child.,MEDIUM,DONE,2025-12-26 10:16:12+00:00,2025-09-15 17:56:22+00:00
734,253,1876,Rich reflect your office us reveal democratic relate important standard evidence treat race they.,LOW,DONE,2025-04-20 12:10:17+00:00,2025-08-04 17:57:39+00:00
735,214,1891,Picture talk she us between assume be now eat artist market.,MEDIUM,CANCELLED,2025-05-16 01:31:39+00:00,2024-04-16 05:51:38+00:00
736,374,874,Machine to hair population first goal almost tax she they goal son.,LOW,IN_PROGRESS,2025-10-25 19:24:57+00:00,2025-07-23 21:18:08+00:00
737,213,1043,Type cause author nearly anything whom.,MEDIUM,CANCELLED,2024-11-01 10:21:02+00:00,2024-09-18 20:07:38+00:00
738,194,714,Together film finally scientist subject above return short marriage finally.,HIGH,OPEN,2024-12-07 22:37:05+00:00,2025-11-30 01:04:23+00:00
739,185,364,Economic opportunity blood style according even sort thought which.,LOW,CANCELLED,2025-11-23 17:46:34+00:00,2025-11-28 01:05:30+00:00
740,758,1894,Lead call boy positive opportunity conference economy.,MEDIUM,OPEN,2025-12-15 02:33:01+00:00,2025-06-25 06:19:13+00:00
741,285,1706,Through story good special somebody research.,MEDIUM,OPEN,2025-11-27 12:04:04+00:00,2024-10-24 02:10:37+00:00
742,19,1543,Hard hear expect situation energy black team.,MEDIUM,CANCELLED,2025-06-20 17:22:47+00:00,2025-07-30 19:38:30+00:00
743,576,1970,New as pass sport practice treatment agreement.,CRITICAL,IN_PROGRESS,2024-04-09 15:06:59+00:00,2025-05-26 10:01:31+00:00
744,696,621,Wonder station gun reality ten feel type song.,MEDIUM,IN_PROGRESS,2025-03-26 10:17:18+00:00,2024-10-12 21:27:20+00:00
745,627,1925,Investment instead art and item travel product.,CRITICAL,DONE,2024-05-01 23:13:54+00:00,2025-05-30 10:09:32+00:00
746,129,753,Decade green between remain debate which minute.,HIGH,CANCELLED,2025-06-27 21:44:38+00:00,2025-04-17 15:15:56+00:00
747,435,686,Inside subject evidence provide reduce trade task shoulder turn.,HIGH,IN_PROGRESS,2025-05-31 19:21:33+00:00,2024-03-30 07:52:26+00:00
748,718,717,Agent worry certainly onto organization follow drug because you garden I require politics give.,LOW,OPEN,2025-11-18 10:19:08+00:00,2024-03-22 08:03:42+00:00
749,87,1767,Under relationship name must half themselves live simply people feeling compare.,CRITICAL,DONE,2025-08-29 17:41:37+00:00,2025-03-16 07:44:34+00:00
750,658,1926,Remain democratic thought however can include maybe town operation animal out.,LOW,DONE,2025-10-17 12:59:01+00:00,2025-10-04 20:29:08+00:00
751,738,427,Yeah expect yard specific anything five fund environment vote west sea.,CRITICAL,DONE,2025-09-19 13:05:23+00:00,2024-04-07 10:32:52+00:00
752,609,798,Trade city machine development late someone do major.,LOW,DONE,2024-12-09 04:22:34+00:00,2024-02-04 03:03:02+00:00
753,874,1718,Act film read owner ok option fall red.,HIGH,IN_PROGRESS,2024-04-28 12:00:24+00:00,2024-12-17 19:05:50+00:00
754,428,136,Even her anything drug responsibility speech investment even strategy like any.,CRITICAL,CANCELLED,2024-10-17 17:33:41+00:00,2024-04-23 17:05:27+00:00
755,743,1607,Stop institution head positive hit type church century such check.,HIGH,IN_PROGRESS,2024-05-27 00:36:56+00:00,2024-08-21 10:35:06+00:00
756,779,1256,Shoulder various light we idea structure practice performance program green everybody recently.,CRITICAL,OPEN,2025-11-29 07:45:50+00:00,2024-04-03 21:06:21+00:00
757,484,1842,Tree garden glass which free reduce outside woman art my operation official drive.,LOW,IN_PROGRESS,2025-04-21 01:18:43+00:00,2025-01-21 16:09:33+00:00
758,796,763,Interest knowledge population official take treat the record top get back.,MEDIUM,CANCELLED,2025-03-04 21:06:32+00:00,2024-05-22 18:05:26+00:00
759,590,891,Owner base citizen pressure under them environment.,HIGH,OPEN,2024-07-18 08:19:59+00:00,2025-03-13 19:05:56+00:00
760,166,1336,Last finally player available product owner.,MEDIUM,OPEN,2024-05-19 05:18:31+00:00,2025-10-06 23:22:48+00:00
761,571,245,Capital affect city painting second edge.,CRITICAL,DONE,2025-09-25 23:32:57+00:00,2024-11-14 13:10:19+00:00
762,517,772,Public interesting reflect price agent lead.,MEDIUM,IN_PROGRESS,2024-05-15 07:07:03+00:00,2025-11-27 21:56:58+00:00
763,692,1459,Letter chance often from him effect discuss trial example increase leg.,LOW,CANCELLED,2025-05-26 04:21:49+00:00,2024-08-18 04:13:33+00:00
764,460,569,Score explain support role develop which newspaper away west.,HIGH,OPEN,2025-12-20 21:43:15+00:00,2024-12-21 20:39:18+00:00
765,406,724,Subject better realize whole early water war.,HIGH,CANCELLED,2024-06-01 22:30:00+00:00,2024-07-09 07:02:59+00:00
766,817,903,Girl box score catch early drop interview southern short including loss.,CRITICAL,CANCELLED,2024-11-18 22:44:12+00:00,2024-03-10 04:52:55+00:00
767,705,401,This cup month present son why face dark town.,HIGH,OPEN,2024-05-11 13:36:15+00:00,2025-09-24 19:52:14+00:00
768,2,312,Difference perhaps support whom interest training protect use eight recently just.,HIGH,OPEN,2024-02-12 08:30:35+00:00,2025-06-17 08:11:37+00:00
769,117,981,Policy well check car choice child their activity.,LOW,IN_PROGRESS,2024-07-09 22:45:06+00:00,2024-08-22 20:14:47+00:00
770,702,627,Attorney score TV politics gas capital.,CRITICAL,IN_PROGRESS,2024-07-18 06:49:48+00:00,2024-11-03 22:14:28+00:00
771,327,683,Party free author project leader what woman possible.,HIGH,IN_PROGRESS,2025-10-30 03:25:29+00:00,2024-12-09 15:19:58+00:00
772,911,1339,Number right same raise nor star close shoulder very.,MEDIUM,OPEN,2025-05-22 04:26:39+00:00,2024-01-25 18:09:06+00:00
773,749,817,High newspaper determine likely war she certainly day indicate remember current.,MEDIUM,OPEN,2024-11-22 23:07:37+00:00,2025-08-06 14:50:32+00:00
774,765,1540,Big better commercial expert nearly establish man.,LOW,OPEN,2024-09-06 08:33:11+00:00,2025-10-29 14:35:36+00:00
775,542,526,Big order necessary citizen Republican boy budget woman parent.,CRITICAL,OPEN,2024-07-10 09:22:12+00:00,2025-04-19 09:31:54+00:00
776,712,896,Pick while family follow newspaper city quality.,MEDIUM,IN_PROGRESS,2024-01-15 12:49:18+00:00,2025-08-24 07:21:14+00:00
777,45,1768,Hand stop company case after church to laugh service reveal information.,MEDIUM,DONE,2025-10-19 12:31:21+00:00,2025-02-01 03:32:14+00:00
778,715,141,Under audience travel friend cost wall notice begin.,HIGH,CANCELLED,2025-05-31 06:26:57+00:00,2025-05-14 07:05:45+00:00
779,209,1792,Appear door point sound different sell road.,CRITICAL,DONE,2024-04-21 15:25:49+00:00,2024-09-22 08:09:12+00:00
780,219,1642,Radio society responsibility machine cause floor his reveal he practice hand.,LOW,DONE,2025-12-20 04:29:04+00:00,2025-04-06 23:39:05+00:00
781,165,1322,Range someone father green wait campaign state.,MEDIUM,IN_PROGRESS,2025-07-09 09:16:26+00:00,2024-07-16 22:35:58+00:00
782,846,60,How reveal agree may operation soldier.,LOW,CANCELLED,2025-06-16 10:51:29+00:00,2025-01-13 07:28:13+00:00
783,916,219,Research gas sister call risk center.,HIGH,CANCELLED,2025-06-21 17:21:56+00:00,2025-07-15 03:53:59+00:00
784,470,575,Simple note them that key choose model magazine pull seek father song.,LOW,CANCELLED,2024-04-13 00:43:59+00:00,2024-09-24 04:40:39+00:00
785,225,1417,Work ability guy also western first result argue anyone sport number claim.,CRITICAL,DONE,2025-12-31 21:07:00+00:00,2025-07-01 01:23:04+00:00
786,74,1430,Fast seem cover study international truth through detail return item suddenly.,MEDIUM,CANCELLED,2025-11-15 21:32:02+00:00,2024-11-26 05:21:55+00:00
787,473,1861,Almost Mr save position person state official clearly discuss federal ball.,MEDIUM,CANCELLED,2025-02-04 15:43:39+00:00,2025-07-10 05:46:04+00:00
788,582,509,High remain more center church enjoy worry.,HIGH,OPEN,2024-09-10 20:56:45+00:00,2025-08-10 19:08:08+00:00
789,163,1854,Right ago fight challenge plan best company season total concern.,CRITICAL,DONE,2025-01-04 22:42:39+00:00,2024-04-02 10:17:44+00:00
790,450,1377,Life evening run month increase above also control off cost why subject race.,MEDIUM,IN_PROGRESS,2025-04-07 04:17:59+00:00,2025-01-20 21:14:05+00:00
791,906,1413,Indicate rest collection million while sort star.,HIGH,OPEN,2025-08-27 00:56:27+00:00,2025-07-09 09:44:01+00:00
792,434,361,Front family another major official section open.,CRITICAL,OPEN,2026-01-06 08:22:08+00:00,2025-05-27 21:25:28+00:00
793,279,1503,Store identify student newspaper last whatever likely poor near discover.,MEDIUM,DONE,2024-12-24 21:19:36+00:00,2025-10-04 22:11:23+00:00
794,945,830,Develop black trial wear enough large seat firm couple instead near almost forward.,HIGH,CANCELLED,2024-03-16 07:49:21+00:00,2024-05-31 04:52:35+00:00
795,849,175,It apply world energy agency study front tree they peace past summer full.,LOW,DONE,2024-08-24 06:32:20+00:00,2024-11-12 04:29:26+00:00
796,662,1605,Perhaps project shoulder similar sell fine run culture book white.,LOW,CANCELLED,2025-10-26 07:27:06+00:00,2025-01-30 17:20:38+00:00
797,404,1269,Board federal study want among time since though.,MEDIUM,DONE,2024-11-03 01:27:47+00:00,2024-09-24 22:47:16+00:00
798,148,1276,Want far middle seven more issue soon.,HIGH,CANCELLED,2024-02-29 16:18:27+00:00,2024-07-15 19:25:32+00:00
799,75,824,Which ok push computer provide force impact appear account soon western.,CRITICAL,CANCELLED,2024-05-22 16:37:21+00:00,2025-11-24 21:29:04+00:00
800,688,424,Seek out father outside ability reason your three large detail where small really across.,HIGH,IN_PROGRESS,2024-05-02 05:43:48+00:00,2025-12-25 20:03:55+00:00
801,279,623,As nothing culture environmental heart treatment.,HIGH,IN_PROGRESS,2025-07-22 07:05:27+00:00,2025-07-22 11:47:11+00:00
802,681,1368,Service be five charge former ever game need area you role early say.,LOW,OPEN,2025-11-01 01:35:14+00:00,2024-04-01 21:27:11+00:00
803,458,1254,Left someone window culture north deep oil.,CRITICAL,CANCELLED,2024-09-29 00:16:02+00:00,2025-04-08 15:40:06+00:00
804,495,617,Consider money Mrs defense resource issue style.,HIGH,DONE,2024-02-17 01:51:01+00:00,2025-05-19 09:25:10+00:00
805,12,1697,Behind stuff front born future popular son final ago.,MEDIUM,IN_PROGRESS,2024-12-24 16:08:00+00:00,2024-03-23 22:19:47+00:00
806,680,1995,Series listen green international establish be camera read most nothing court approach room.,HIGH,CANCELLED,2024-05-26 08:50:04+00:00,2024-01-23 05:08:08+00:00
807,441,1686,Similar outside range already see produce world care require clear machine.,MEDIUM,CANCELLED,2025-10-05 22:22:34+00:00,2024-10-22 10:38:14+00:00
808,1,775,Would third color sport practice describe society use.,HIGH,DONE,2025-10-18 03:31:49+00:00,2025-08-26 21:23:40+00:00
809,705,450,Up film history entire risk over behind foreign which Congress might charge record.,LOW,DONE,2024-04-28 16:37:01+00:00,2024-02-05 18:25:49+00:00
810,250,895,Friend challenge morning expert avoid wish human situation art range put serve.,MEDIUM,CANCELLED,2025-07-14 20:09:48+00:00,2024-04-26 08:44:27+00:00
811,739,1703,Hotel wear live article present economic husband conference.,MEDIUM,DONE,2025-04-17 08:39:54+00:00,2025-03-27 07:12:49+00:00
812,253,1642,Not help travel star others likely everybody five themselves weight understand after.,LOW,CANCELLED,2024-04-30 19:50:24+00:00,2025-08-12 23:10:31+00:00
813,834,1562,Almost share today adult free city so notice ahead suddenly.,CRITICAL,OPEN,2025-04-03 16:58:50+00:00,2024-02-18 06:23:32+00:00
814,351,924,Tough play character activity design particularly young himself he.,HIGH,OPEN,2024-09-07 23:15:41+00:00,2025-08-17 20:52:05+00:00
815,413,65,Boy discuss require prove admit down responsibility check television test real.,MEDIUM,DONE,2025-07-03 21:27:24+00:00,2025-03-19 18:03:12+00:00
816,205,1750,Answer summer always team officer wall decide power their wrong level.,LOW,DONE,2025-09-04 04:08:14+00:00,2025-05-16 19:35:22+00:00
817,8,1582,Make enter into person play wonder threat entire inside seat coach while.,MEDIUM,DONE,2024-10-26 05:17:15+00:00,2024-11-15 08:14:09+00:00
818,914,554,Class their strong development action improve rise experience head also agency someone.,CRITICAL,IN_PROGRESS,2024-04-13 18:20:05+00:00,2024-09-10 10:59:35+00:00
819,612,1368,Hair deal exist ground American age everything reflect part above tax.,CRITICAL,IN_PROGRESS,2024-08-10 02:24:16+00:00,2024-06-27 01:39:18+00:00
820,561,1306,Senior economy doctor southern around upon control probably.,HIGH,CANCELLED,2025-06-13 04:01:50+00:00,2025-09-01 06:43:09+00:00
821,576,1601,Family subject catch agreement goal media feeling meeting fly Democrat.,MEDIUM,DONE,2025-09-18 16:12:32+00:00,2025-02-13 16:46:35+00:00
822,512,480,Finally bar office knowledge sort itself close through price owner.,MEDIUM,CANCELLED,2025-10-24 05:37:04+00:00,2024-03-06 08:17:45+00:00
823,293,70,Project away clear live politics air who realize policy seem various matter study.,CRITICAL,CANCELLED,2025-10-13 04:04:39+00:00,2024-07-06 20:13:32+00:00
824,435,1146,Thousand expert recent time right or past anyone set night resource relate.,LOW,IN_PROGRESS,2025-12-14 07:33:03+00:00,2025-05-11 23:43:30+00:00
825,380,1967,Long prove live something five house.,CRITICAL,DONE,2024-09-03 18:20:18+00:00,2024-09-11 06:54:08+00:00
826,838,1618,Scene type source picture use parent style school difficult name century industry trial.,CRITICAL,DONE,2026-01-02 23:51:48+00:00,2025-05-19 19:51:39+00:00
827,585,1394,Article may local guess fly possible partner interview affect drive tell everybody example common.,LOW,CANCELLED,2024-03-07 21:30:41+00:00,2024-08-17 02:35:06+00:00
828,907,1123,Decide network pass hotel firm opportunity know.,MEDIUM,DONE,2024-09-15 03:42:05+00:00,2024-09-30 06:09:47+00:00
829,755,547,Day anyone evening final about news change against.,CRITICAL,IN_PROGRESS,2025-12-31 03:56:21+00:00,2025-04-25 09:00:31+00:00
830,1,344,Employee exactly television television number tend early.,LOW,OPEN,2024-10-15 01:29:42+00:00,2024-01-26 09:06:12+00:00
831,936,1677,Begin appear near sense tough surface chair get sister natural region cup play save.,MEDIUM,OPEN,2024-03-28 13:59:21+00:00,2024-05-09 16:15:35+00:00
